ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,Timestamp,Traffic,VehicleWeight,Demand,NormalizedDemand,Price,Date,AvgCompetitorPrice,MinCompetitorPrice,NearbyLots,Fullness,AdjustedPrice,RerouteSuggested
13725,Others-CCCPS202,2937,26.14749053,91.72799688,1370,car,high,9,0,08-11-2016,13:34:00,2016-11-08 13:34:00,1.0,1.0,3.6865849506298938,0.6057496240357736,16.057496240357736,2016-11-08,13.304448966377288,10.694949262372813,10.0,0.4664623765747361,16.057496240357736,False
13730,Others-CCCPS202,2937,26.14749053,91.72799688,1147,car,low,2,0,08-11-2016,16:01:00,2016-11-08 16:01:00,0.0,1.0,1.756213823629554,0.2379180559605236,12.379180559605237,2016-11-08,13.304448966377288,10.694949262372813,10.0,0.3905345590738849,13.379180559605237,False
13731,Others-CCCPS202,2937,26.14749053,91.72799688,1036,car,low,2,0,08-11-2016,16:34:00,2016-11-08 16:34:00,0.0,1.0,1.741096356826694,0.23503742775300246,12.350374277530026,2016-11-08,13.304448966377288,10.694949262372813,10.0,0.35274089206673476,13.350374277530026,False
13732,Others-CCCPS202,2937,26.14749053,91.72799688,577,car,low,3,0,09-11-2016,08:00:00,2016-11-09 08:00:00,0.0,1.0,1.9785835886959482,0.28029053979683116,12.802905397968312,2016-11-09,13.582324791001616,11.247869365963075,10.0,0.19645897173987062,13.802905397968312,False
13733,Others-CCCPS202,2937,26.14749053,91.72799688,650,car,low,2,0,09-11-2016,08:27:00,2016-11-09 08:27:00,0.0,1.0,1.6885257065032346,0.22502010804036138,12.250201080403613,2016-11-09,13.582324791001616,11.247869365963075,10.0,0.22131426625808648,13.250201080403613,False
13734,Others-CCCPS202,2937,26.14749053,91.72799688,792,car,low,3,0,09-11-2016,09:00:00,2016-11-09 09:00:00,0.0,1.0,2.007865168539326,0.28587013497356134,12.858701349735613,2016-11-09,13.582324791001616,11.247869365963075,10.0,0.2696629213483146,13.858701349735613,False
13735,Others-CCCPS202,2937,26.14749053,91.72799688,928,car,low,3,0,09-11-2016,09:34:00,2016-11-09 09:34:00,0.0,1.0,2.0263874702076947,0.2893995533179115,12.893995533179115,2016-11-09,13.582324791001616,11.247869365963075,10.0,0.3159686755192373,13.893995533179115,False
13736,Others-CCCPS202,2937,26.14749053,91.72799688,999,car,low,4,0,09-11-2016,10:00:00,2016-11-09 10:00:00,0.0,1.0,2.3360572012257403,0.34840701626251686,13.484070162625168,2016-11-09,13.582324791001616,11.247869365963075,10.0,0.34014300306435136,14.484070162625168,False
13737,Others-CCCPS202,2937,26.14749053,91.72799688,1046,car,low,4,0,09-11-2016,10:27:00,2016-11-09 10:27:00,0.0,1.0,2.3424582907728975,0.34962674171975555,13.496267417197556,2016-11-09,13.582324791001616,11.247869365963075,10.0,0.3561457269322438,14.496267417197556,False
13740,Others-CCCPS202,2937,26.14749053,91.72799688,1181,bike,high,9,0,09-11-2016,12:00:00,2016-11-09 12:00:00,1.0,0.5,3.160844399046646,0.5055699390079945,15.055699390079944,2016-11-09,13.582324791001616,11.247869365963075,10.0,0.4021109976166156,15.055699390079944,False
13741,Others-CCCPS202,2937,26.14749053,91.72799688,1196,truck,high,9,0,09-11-2016,12:27:00,2016-11-09 12:27:00,1.0,1.5,4.162887299965951,0.6965088762767945,16.965088762767945,2016-11-09,13.582324791001616,11.247869365963075,10.0,0.40721824991487915,16.965088762767945,False
13742,Others-CCCPS202,2937,26.14749053,91.72799688,1196,car,high,8,0,09-11-2016,13:00:00,2016-11-09 13:00:00,1.0,1.0,3.3628872999659514,0.5440691457274325,15.440691457274324,2016-11-09,13.582324791001616,11.247869365963075,10.0,0.40721824991487915,15.440691457274324,False
13746,Others-CCCPS202,2937,26.14749053,91.72799688,1356,car,high,4,0,09-11-2016,15:00:00,2016-11-09 15:00:00,1.0,1.0,2.1846782431052096,0.3195618067790958,13.195618067790956,2016-11-09,13.582324791001616,11.247869365963075,10.0,0.4616956077630235,14.195618067790956,False
13747,Others-CCCPS202,2937,26.14749053,91.72799688,1295,car,low,3,0,09-11-2016,15:34:00,2016-11-09 15:34:00,0.0,1.0,2.0763704460333674,0.29892379252656254,12.989237925265623,2016-11-09,13.582324791001616,11.247869365963075,10.0,0.44092611508341845,13.989237925265623,False
13748,Others-CCCPS202,2937,26.14749053,91.72799688,1227,bike,low,3,0,09-11-2016,16:00:00,2016-11-09 16:00:00,0.0,0.5,1.5671092951991827,0.20188425176103617,12.018842517610363,2016-11-09,13.582324791001616,11.247869365963075,10.0,0.4177732379979571,13.018842517610363,False
13749,Others-CCCPS202,2937,26.14749053,91.72799688,1118,car,low,3,0,09-11-2016,16:34:00,2016-11-09 16:34:00,0.0,1.0,2.0522642151855637,0.2943303583578126,12.943303583578128,2016-11-09,13.582324791001616,11.247869365963075,10.0,0.38066053796390875,13.943303583578128,False
13750,Others-CCCPS202,2937,26.14749053,91.72799688,558,bike,low,2,0,10-11-2016,08:00:00,2016-11-10 08:00:00,0.0,0.5,1.1759959141981615,0.12735772874347911,11.27357728743479,2016-11-10,13.595151463873117,10.604673194618462,10.0,0.18998978549540346,12.27357728743479,False
13751,Others-CCCPS202,2937,26.14749053,91.72799688,726,car,low,2,0,10-11-2016,08:34:00,2016-11-10 08:34:00,0.0,1.0,1.698876404494382,0.2269924300563218,12.269924300563218,2016-11-10,13.595151463873117,10.604673194618462,10.0,0.24719101123595505,13.269924300563218,False
13752,Others-CCCPS202,2937,26.14749053,91.72799688,888,car,low,3,0,10-11-2016,09:00:00,2016-11-10 09:00:00,0.0,1.0,2.02093973442288,0.28836148909898496,12.88361489098985,2016-11-10,13.595151463873117,10.604673194618462,10.0,0.3023493360572012,13.88361489098985,False
13753,Others-CCCPS202,2937,26.14749053,91.72799688,1018,car,low,3,0,10-11-2016,09:27:00,2016-11-10 09:27:00,0.0,1.0,2.038644875723527,0.2917351978104962,12.917351978104962,2016-11-10,13.595151463873117,10.604673194618462,10.0,0.34661218930881854,13.917351978104962,False
13760,Others-CCCPS202,2937,26.14749053,91.72799688,1382,car,high,9,0,10-11-2016,13:00:00,2016-11-10 13:00:00,1.0,1.0,3.6882192713653383,0.6060610433014516,16.060610433014517,2016-11-10,13.595151463873117,10.604673194618462,10.0,0.47054817841334695,16.060610433014517,False
13761,Others-CCCPS202,2937,26.14749053,91.72799688,1379,car,high,9,0,10-11-2016,13:34:00,2016-11-10 13:34:00,1.0,1.0,3.687810691181477,0.6059831884850321,16.059831884850322,2016-11-10,13.595151463873117,10.604673194618462,10.0,0.46952672795369427,16.059831884850322,False
13765,Others-CCCPS202,2937,26.14749053,91.72799688,1233,car,low,2,0,10-11-2016,15:27:00,2016-11-10 15:27:00,0.0,1.0,1.767926455566905,0.24014989403121564,12.401498940312157,2016-11-10,13.595151463873117,10.604673194618462,10.0,0.4198161389172625,13.401498940312157,False
13766,Others-CCCPS202,2937,26.14749053,91.72799688,1156,car,low,2,0,10-11-2016,16:00:00,2016-11-10 16:00:00,0.0,1.0,1.7574395641811371,0.23815162040978205,12.38151620409782,2016-11-10,13.595151463873117,10.604673194618462,10.0,0.393598910452843,13.38151620409782,False
13767,Others-CCCPS202,2937,26.14749053,91.72799688,1049,car,low,2,0,10-11-2016,16:27:00,2016-11-10 16:27:00,0.0,1.0,1.7428668709567585,0.23537479862415356,12.353747986241537,2016-11-10,13.595151463873117,10.604673194618462,10.0,0.3571671773918965,13.353747986241537,False
13768,Others-CCCPS202,2937,26.14749053,91.72799688,519,bike,low,2,0,11-11-2016,08:00:00,2016-11-11 08:00:00,0.0,0.5,1.1706843718079671,0.1263456161300257,11.263456161300258,2016-11-11,13.66091745358317,11.309553087328846,10.0,0.1767109295199183,12.263456161300258,False
13769,Others-CCCPS202,2937,26.14749053,91.72799688,635,bike,low,2,0,11-11-2016,08:27:00,2016-11-11 08:27:00,0.0,0.5,1.1864828055839292,0.12935600236491268,11.293560023649128,2016-11-11,13.66091745358317,11.309553087328846,10.0,0.21620701395982295,12.293560023649128,False
13771,Others-CCCPS202,2937,26.14749053,91.72799688,878,car,low,2,0,11-11-2016,09:27:00,2016-11-11 09:27:00,0.0,1.0,1.7195778004766769,0.23093707408824263,12.309370740882425,2016-11-11,13.66091745358317,11.309553087328846,10.0,0.2989445011916922,13.309370740882425,False
13773,Others-CCCPS202,2937,26.14749053,91.72799688,1025,car,low,4,0,11-11-2016,10:27:00,2016-11-11 10:27:00,0.0,1.0,2.33959822948587,0.34908175800481916,13.49081758004819,2016-11-11,13.66091745358317,11.309553087328846,10.0,0.3489955737146748,14.49081758004819,False
13777,Others-CCCPS202,2937,26.14749053,91.72799688,1167,bike,high,9,0,11-11-2016,12:27:00,2016-11-11 12:27:00,1.0,0.5,3.158937691521961,0.5052066165313703,15.052066165313702,2016-11-11,13.66091745358317,11.309553087328846,10.0,0.39734422880490294,15.052066165313702,False
13778,Others-CCCPS202,2937,26.14749053,91.72799688,1190,bike,high,8,0,11-11-2016,13:00:00,2016-11-11 13:00:00,1.0,0.5,2.862070139598229,0.44863860450124227,14.486386045012424,2016-11-11,13.66091745358317,11.309553087328846,10.0,0.4051753489955737,14.486386045012424,False
13779,Others-CCCPS202,2937,26.14749053,91.72799688,1197,car,high,9,0,11-11-2016,13:34:00,2016-11-11 13:34:00,1.0,1.0,3.6630234933605714,0.6012599962889164,16.012599962889166,2016-11-11,13.66091745358317,11.309553087328846,10.0,0.40755873340143,16.012599962889166,False
13780,Others-CCCPS202,2937,26.14749053,91.72799688,1190,car,high,7,0,11-11-2016,14:00:00,2016-11-11 14:00:00,1.0,1.0,3.0620701395982293,0.4867485371385828,14.867485371385829,2016-11-11,13.66091745358317,11.309553087328846,10.0,0.4051753489955737,14.867485371385829,False
13784,Others-CCCPS202,2937,26.14749053,91.72799688,1038,car,low,2,0,11-11-2016,16:00:00,2016-11-11 16:00:00,0.0,1.0,1.7413687436159346,0.2350893309639488,12.350893309639488,2016-11-11,13.66091745358317,11.309553087328846,10.0,0.3534218590398366,13.350893309639488,False
13785,Others-CCCPS202,2937,26.14749053,91.72799688,976,bike,low,3,0,11-11-2016,16:34:00,2016-11-11 16:34:00,0.0,0.5,1.532924753149472,0.19537039878727214,11.953703987872721,2016-11-11,13.66091745358317,11.309553087328846,10.0,0.33231188287368063,12.953703987872721,False
13786,Others-CCCPS202,2937,26.14749053,91.72799688,352,car,low,1,0,12-11-2016,08:00:00,2016-11-12 08:00:00,0.0,1.0,1.347940074906367,0.16012163065334792,11.60121630653348,2016-11-12,13.581793825253337,11.243246684159043,10.0,0.1198501872659176,12.60121630653348,False
13787,Others-CCCPS202,2937,26.14749053,91.72799688,368,car,low,2,0,12-11-2016,08:27:00,2016-11-12 08:27:00,0.0,1.0,1.6501191692202928,0.21770175529692928,12.177017552969293,2016-11-12,13.581793825253337,11.243246684159043,10.0,0.12529792305073204,13.177017552969293,False
13788,Others-CCCPS202,2937,26.14749053,91.72799688,406,car,low,3,0,12-11-2016,09:00:00,2016-11-12 09:00:00,0.0,1.0,1.9552945182158665,0.27585281526092026,12.758528152609204,2016-11-12,13.581793825253337,11.243246684159043,10.0,0.13823629553966632,13.758528152609204,False
13789,Others-CCCPS202,2937,26.14749053,91.72799688,442,car,low,2,0,12-11-2016,09:27:00,2016-11-12 09:27:00,0.0,1.0,1.6601974804221995,0.21962217410194337,12.196221741019432,2016-11-12,13.581793825253337,11.243246684159043,10.0,0.1504937010554988,13.196221741019432,False
13790,Others-CCCPS202,2937,26.14749053,91.72799688,494,car,low,3,0,12-11-2016,10:00:00,2016-11-12 10:00:00,0.0,1.0,1.967279536942458,0.2781365565425586,12.781365565425586,2016-11-12,13.581793825253337,11.243246684159043,10.0,0.16819884235614574,13.781365565425586,False
13791,Others-CCCPS202,2937,26.14749053,91.72799688,534,car,low,3,0,12-11-2016,10:27:00,2016-11-12 10:27:00,0.0,1.0,1.9727272727272727,0.27917462076148514,12.791746207614851,2016-11-12,13.581793825253337,11.243246684159043,10.0,0.18181818181818182,13.791746207614851,False
13795,Others-CCCPS202,2937,26.14749053,91.72799688,714,car,high,9,0,12-11-2016,12:27:00,2016-11-12 12:27:00,1.0,1.0,3.597242083758937,0.5887253708453785,15.887253708453786,2016-11-12,13.581793825253337,11.243246684159043,10.0,0.24310520939734423,15.887253708453786,False
13796,Others-CCCPS202,2937,26.14749053,91.72799688,772,car,high,8,0,12-11-2016,13:00:00,2016-11-12 13:00:00,1.0,1.0,3.3051413006469184,0.5330656650068112,15.33065665006811,2016-11-12,13.581793825253337,11.243246684159043,10.0,0.26285325161729656,15.33065665006811,False
13797,Others-CCCPS202,2937,26.14749053,91.72799688,830,car,high,8,0,12-11-2016,13:27:00,2016-11-12 13:27:00,1.0,1.0,3.3130405175348994,0.5345708581242548,15.345708581242548,2016-11-12,13.581793825253337,11.243246684159043,10.0,0.2826012938372489,15.345708581242548,False
13800,Others-CCCPS202,2937,26.14749053,91.72799688,928,truck,high,5,0,12-11-2016,15:00:00,2016-11-12 15:00:00,1.0,1.5,2.926387470207695,0.4608942501859438,14.608942501859438,2016-11-12,13.581793825253337,11.243246684159043,10.0,0.3159686755192373,14.608942501859438,False
13801,Others-CCCPS202,2937,26.14749053,91.72799688,930,truck,low,2,0,12-11-2016,15:27:00,2016-11-12 15:27:00,0.0,1.5,2.2266598569969354,0.3275613891661983,13.275613891661983,2016-11-12,13.581793825253337,11.243246684159043,10.0,0.3166496424923391,14.275613891661983,False
13802,Others-CCCPS202,2937,26.14749053,91.72799688,941,car,low,3,0,12-11-2016,16:00:00,2016-11-12 16:00:00,0.0,1.0,2.0281579843377595,0.28973692418906266,12.897369241890626,2016-11-12,13.581793825253337,11.243246684159043,10.0,0.32039496084439906,13.897369241890626,False
13803,Others-CCCPS202,2937,26.14749053,91.72799688,949,car,low,2,0,12-11-2016,16:34:00,2016-11-12 16:34:00,0.0,1.0,1.7292475314947224,0.23277963807683721,12.327796380768373,2016-11-12,13.581793825253337,11.243246684159043,10.0,0.32311882873680625,13.327796380768373,False
13804,Others-CCCPS202,2937,26.14749053,91.72799688,408,car,low,3,1,13-11-2016,08:00:00,2016-11-13 08:00:00,0.0,1.0,2.055566905005107,0.2949596847905368,12.949596847905367,2016-11-13,14.436922056529905,10.775676015804374,10.0,0.13891726251276812,13.949596847905367,False
13805,Others-CCCPS202,2937,26.14749053,91.72799688,411,car,low,3,1,13-11-2016,08:27:00,2016-11-13 08:27:00,0.0,1.0,2.055975485188968,0.2950375396069563,12.950375396069562,2016-11-13,14.436922056529905,10.775676015804374,10.0,0.13993871297242083,13.950375396069562,False
13806,Others-CCCPS202,2937,26.14749053,91.72799688,421,bike,low,3,1,13-11-2016,09:00:00,2016-11-13 09:00:00,0.0,0.5,1.5573374191351719,0.2000222240683367,12.000222240683367,2016-11-13,14.436922056529905,10.775676015804374,10.0,0.14334354783792985,13.000222240683367,False
13808,Others-CCCPS202,2937,26.14749053,91.72799688,477,car,low,5,1,13-11-2016,10:00:00,2016-11-13 10:00:00,0.0,1.0,2.664964249233912,0.41108014348020655,14.110801434802065,2016-11-13,14.436922056529905,10.775676015804374,10.0,0.16241062308478038,15.110801434802065,False
13812,Others-CCCPS202,2937,26.14749053,91.72799688,637,truck,high,12,1,13-11-2016,12:00:00,2016-11-13 12:00:00,1.0,1.5,5.08675519237317,0.8725515920039986,18.725515920039985,2016-11-13,14.436922056529905,10.775676015804374,10.0,0.21688798093292475,18.725515920039985,False
13813,Others-CCCPS202,2937,26.14749053,91.72799688,628,car,high,12,1,13-11-2016,12:27:00,2016-11-13 12:27:00,1.0,1.0,4.585529451821586,0.7770431959613887,17.770431959613887,2016-11-13,14.436922056529905,10.775676015804374,10.0,0.21382362955396664,17.770431959613887,False
13814,Others-CCCPS202,2937,26.14749053,91.72799688,655,truck,high,11,1,13-11-2016,13:07:00,2016-11-13 13:07:00,1.0,1.5,4.789206673476336,0.8158538219465047,18.158538219465047,2016-11-13,14.436922056529905,10.775676015804374,10.0,0.223016683690841,18.158538219465047,False
13815,Others-CCCPS202,2937,26.14749053,91.72799688,673,car,high,11,1,13-11-2016,13:33:00,2016-11-13 13:33:00,1.0,1.0,4.291658154579503,0.7210461192516706,17.210461192516707,2016-11-13,14.436922056529905,10.775676015804374,10.0,0.22914538644875723,17.210461192516707,False
13819,Others-CCCPS202,2937,26.14749053,91.72799688,664,car,low,4,1,13-11-2016,15:27:00,2016-11-13 15:27:00,0.0,1.0,2.3904324140279196,0.3587681947476774,13.587681947476774,2016-11-13,14.436922056529905,10.775676015804374,10.0,0.22608103506979912,14.587681947476774,False
13820,Others-CCCPS202,2937,26.14749053,91.72799688,638,bike,low,3,1,13-11-2016,16:00:00,2016-11-13 16:00:00,0.0,0.5,1.5868913857677902,0.20565372245601315,12.056537224560131,2016-11-13,14.436922056529905,10.775676015804374,10.0,0.21722846441947566,13.056537224560131,False
13821,Others-CCCPS202,2937,26.14749053,91.72799688,596,car,low,4,1,13-11-2016,16:27:00,2016-11-13 16:27:00,0.0,1.0,2.3811712631937354,0.3570034855755023,13.570034855755022,2016-11-13,14.436922056529905,10.775676015804374,10.0,0.20292815798433775,14.570034855755022,False
13822,Others-CCCPS202,2937,26.14749053,91.72799688,436,car,low,2,0,14-11-2016,08:00:00,2016-11-14 08:00:00,0.0,1.0,1.6593803200544772,0.21946646446910437,12.194664644691045,2016-11-14,13.514056348394336,11.18532720037914,10.0,0.14845080013619338,13.194664644691045,False
13823,Others-CCCPS202,2937,26.14749053,91.72799688,568,car,low,2,0,14-11-2016,08:33:00,2016-11-14 08:33:00,0.0,1.0,1.677357848144365,0.22289207639156197,12.228920763915621,2016-11-14,13.514056348394336,11.18532720037914,10.0,0.19339462036091248,13.228920763915621,False
13824,Others-CCCPS202,2937,26.14749053,91.72799688,720,car,low,3,0,14-11-2016,09:00:00,2016-11-14 09:00:00,0.0,1.0,1.9980592441266598,0.28400161937949353,12.840016193794934,2016-11-14,13.514056348394336,11.18532720037914,10.0,0.24514811031664965,13.840016193794934,False
13826,Others-CCCPS202,2937,26.14749053,91.72799688,975,car,low,4,0,14-11-2016,10:00:00,2016-11-14 10:00:00,0.0,1.0,2.332788559754852,0.347784177731161,13.47784177731161,2016-11-14,13.514056348394336,11.18532720037914,10.0,0.3319713993871297,14.47784177731161,False
13827,Others-CCCPS202,2937,26.14749053,91.72799688,1047,bike,low,4,0,14-11-2016,10:27:00,2016-11-14 10:27:00,0.0,0.5,1.842594484167518,0.25437786173187754,12.543778617318775,2016-11-14,13.514056348394336,11.18532720037914,10.0,0.3564862104187947,13.543778617318775,False
13830,Others-CCCPS202,2937,26.14749053,91.72799688,1204,car,high,10,0,14-11-2016,12:00:00,2016-11-14 12:00:00,1.0,1.0,3.963976847122914,0.6586065564832393,16.586065564832392,2016-11-14,13.514056348394336,11.18532720037914,10.0,0.40994211780728634,16.586065564832392,False
13831,Others-CCCPS202,2937,26.14749053,91.72799688,1203,car,high,9,0,14-11-2016,12:27:00,2016-11-14 12:27:00,1.0,1.0,3.6638406537282937,0.6014157059217554,16.014157059217556,2016-11-14,13.514056348394336,11.18532720037914,10.0,0.40960163432073543,16.014157059217556,False
13833,Others-CCCPS202,2937,26.14749053,91.72799688,1234,car,high,9,0,14-11-2016,13:27:00,2016-11-14 13:27:00,1.0,1.0,3.668062648961525,0.6022202056914234,16.022202056914235,2016-11-14,13.514056348394336,11.18532720037914,10.0,0.4201566224038134,16.022202056914235,False
13836,Others-CCCPS202,2937,26.14749053,91.72799688,1147,truck,high,5,0,14-11-2016,15:00:00,2016-11-14 15:00:00,1.0,1.5,2.956213823629554,0.46657765178456656,14.665776517845666,2016-11-14,13.514056348394336,11.18532720037914,10.0,0.3905345590738849,14.665776517845666,False
13837,Others-CCCPS202,2937,26.14749053,91.72799688,1098,bike,low,3,0,14-11-2016,15:27:00,2016-11-14 15:27:00,0.0,0.5,1.5495403472931562,0.19853649465499806,11.985364946549982,2016-11-14,13.514056348394336,11.18532720037914,10.0,0.3738508682328907,12.985364946549982,False
13840,Others-CCCPS202,2937,26.14749053,91.72799688,550,car,low,2,0,15-11-2016,07:57:00,2016-11-15 07:57:00,0.0,1.0,1.6749063670411983,0.222424947493045,12.22424947493045,2016-11-15,13.445031254028727,10.901895037021719,10.0,0.18726591760299627,13.22424947493045,False
13842,Others-CCCPS202,2937,26.14749053,91.72799688,827,car,low,2,0,15-11-2016,08:57:00,2016-11-15 08:57:00,0.0,1.0,1.7126319373510386,0.22961354220911132,12.296135422091112,2016-11-15,13.445031254028727,10.901895037021719,10.0,0.2815798433775962,13.296135422091112,False
13844,Others-CCCPS202,2937,26.14749053,91.72799688,1121,car,low,3,0,15-11-2016,09:57:00,2016-11-15 09:57:00,0.0,1.0,2.0526727953694244,0.29440821317423205,12.94408213174232,2016-11-15,13.445031254028727,10.901895037021719,10.0,0.38168198842356144,13.94408213174232,False
13846,Others-CCCPS202,2937,26.14749053,91.72799688,1284,car,high,9,0,15-11-2016,11:03:00,2016-11-15 11:03:00,1.0,1.0,3.674872318692543,0.6035177859650817,16.035177859650815,2016-11-15,13.445031254028727,10.901895037021719,10.0,0.4371807967313585,16.035177859650815,False
13849,Others-CCCPS202,2937,26.14749053,91.72799688,1342,truck,high,10,0,15-11-2016,12:30:00,2016-11-15 12:30:00,1.0,1.5,4.4827715355805235,0.757462709631887,17.57462709631887,2016-11-15,13.445031254028727,10.901895037021719,10.0,0.45692883895131087,17.57462709631887,False
13850,Others-CCCPS202,2937,26.14749053,91.72799688,1348,car,high,9,0,15-11-2016,12:57:00,2016-11-15 12:57:00,1.0,1.0,3.683588695948246,0.6051786887153641,16.05178688715364,2016-11-15,13.445031254028727,10.901895037021719,10.0,0.4589717398706163,16.05178688715364,False
13851,Others-CCCPS202,2937,26.14749053,91.72799688,1347,car,high,9,0,15-11-2016,13:30:00,2016-11-15 13:30:00,1.0,1.0,3.6834525025536258,0.6051527371098909,16.051527371098906,2016-11-15,13.445031254028727,10.901895037021719,10.0,0.4586312563840654,16.051527371098906,False
13852,Others-CCCPS202,2937,26.14749053,91.72799688,1345,car,high,7,0,15-11-2016,14:03:00,2016-11-15 14:03:00,1.0,1.0,3.083180115764385,0.4907710359869231,14.907710359869231,2016-11-15,13.445031254028727,10.901895037021719,10.0,0.45795028941096355,14.907710359869231,False
13854,Others-CCCPS202,2937,26.14749053,91.72799688,1283,car,low,3,0,15-11-2016,15:03:00,2016-11-15 15:03:00,0.0,1.0,2.074736125297923,0.2986123732608845,12.986123732608846,2016-11-15,13.445031254028727,10.901895037021719,10.0,0.43684031324480765,13.986123732608846,False
13856,Others-CCCPS202,2937,26.14749053,91.72799688,1170,car,low,3,0,15-11-2016,15:57:00,2016-11-15 15:57:00,0.0,1.0,2.059346271705822,0.295679841842417,12.95679841842417,2016-11-15,13.445031254028727,10.901895037021719,10.0,0.3983656792645557,13.95679841842417,False
13858,Others-CCCPS202,2937,26.14749053,91.72799688,704,truck,low,2,0,16-11-2016,08:00:00,2016-11-16 08:00:00,0.0,1.5,2.195880149812734,0.3216963263292634,13.216963263292634,2016-11-16,13.701147414760149,10.641660304283818,10.0,0.2397003745318352,14.216963263292634,False
13859,Others-CCCPS202,2937,26.14749053,91.72799688,825,bike,low,2,0,16-11-2016,08:27:00,2016-11-16 08:27:00,0.0,0.5,1.2123595505617977,0.13428680740481372,11.342868074048138,2016-11-16,13.701147414760149,10.641660304283818,10.0,0.2808988764044944,12.342868074048138,False
13860,Others-CCCPS202,2937,26.14749053,91.72799688,1021,car,low,3,0,16-11-2016,09:00:00,2016-11-16 09:00:00,0.0,1.0,2.0390534559073883,0.2918130526269157,12.918130526269156,2016-11-16,13.701147414760149,10.641660304283818,10.0,0.3476336397684712,13.918130526269156,False
13861,Others-CCCPS202,2937,26.14749053,91.72799688,1132,bike,low,3,0,16-11-2016,09:27:00,2016-11-16 09:27:00,0.0,0.5,1.5541709227102485,0.19941884924108563,11.994188492410856,2016-11-16,13.701147414760149,10.641660304283818,10.0,0.38542730677562137,12.994188492410856,False
13862,Others-CCCPS202,2937,26.14749053,91.72799688,1261,car,low,4,0,16-11-2016,10:00:00,2016-11-16 10:00:00,0.0,1.0,2.371739870616275,0.3552063368964857,13.552063368964857,2016-11-16,13.701147414760149,10.641660304283818,10.0,0.4293496765406878,14.552063368964857,False
13863,Others-CCCPS202,2937,26.14749053,91.72799688,1314,car,high,7,0,16-11-2016,10:33:00,2016-11-16 10:33:00,1.0,1.0,3.078958120531154,0.48996653621725506,14.899665362172549,2016-11-16,13.701147414760149,10.641660304283818,10.0,0.4473953013278856,14.899665362172549,False
13866,Others-CCCPS202,2937,26.14749053,91.72799688,1407,car,high,10,0,16-11-2016,12:00:00,2016-11-16 12:00:00,1.0,1.0,3.9916241062308475,0.6638747323942915,16.638747323942916,2016-11-16,13.701147414760149,10.641660304283818,10.0,0.4790602655771195,16.638747323942916,False
13868,Others-CCCPS202,2937,26.14749053,91.72799688,1379,car,high,9,0,16-11-2016,13:00:00,2016-11-16 13:00:00,1.0,1.0,3.687810691181477,0.6059831884850321,16.059831884850322,2016-11-16,13.701147414760149,10.641660304283818,10.0,0.46952672795369427,16.059831884850322,False
13869,Others-CCCPS202,2937,26.14749053,91.72799688,1378,car,high,9,0,16-11-2016,13:27:00,2016-11-16 13:27:00,1.0,1.0,3.687674497786857,0.605957236879559,16.059572368795592,2016-11-16,13.701147414760149,10.641660304283818,10.0,0.46918624446714335,16.059572368795592,False
13873,Others-CCCPS202,2937,26.14749053,91.72799688,1242,car,low,3,0,16-11-2016,15:33:00,2016-11-16 15:33:00,0.0,1.0,2.0691521961184884,0.2975483574364849,12.975483574364848,2016-11-16,13.701147414760149,10.641660304283818,10.0,0.42288049029622066,13.975483574364848,False
13874,Others-CCCPS202,2937,26.14749053,91.72799688,1199,truck,low,2,0,16-11-2016,16:00:00,2016-11-16 16:00:00,0.0,1.5,2.263295880149813,0.33454237103847934,13.345423710384793,2016-11-16,13.701147414760149,10.641660304283818,10.0,0.40823970037453183,14.345423710384793,False
13875,Others-CCCPS202,2937,26.14749053,91.72799688,1088,bike,low,2,0,16-11-2016,16:33:00,2016-11-16 16:33:00,0.0,0.5,1.2481784133469527,0.1411120796442557,11.411120796442557,2016-11-16,13.701147414760149,10.641660304283818,10.0,0.3704460333673817,12.411120796442557,False
13876,Others-CCCPS202,2937,26.14749053,91.72799688,568,truck,low,1,0,17-11-2016,08:04:00,2016-11-17 08:04:00,0.0,1.5,1.877357848144365,0.26100200902890247,12.610020090289025,2016-11-17,13.763267478073251,10.602031258213794,10.0,0.19339462036091248,13.610020090289025,False
13877,Others-CCCPS202,2937,26.14749053,91.72799688,687,car,low,2,0,17-11-2016,08:31:00,2016-11-17 08:31:00,0.0,1.0,1.6935648621041879,0.22598031744286842,12.259803174428685,2016-11-17,13.763267478073251,10.602031258213794,10.0,0.23391215526046988,13.259803174428685,False
13879,Others-CCCPS202,2937,26.14749053,91.72799688,1011,bike,low,3,0,17-11-2016,09:31:00,2016-11-17 09:31:00,0.0,0.5,1.5376915219611849,0.19627870497883287,11.962787049788329,2016-11-17,13.763267478073251,10.602031258213794,10.0,0.3442288049029622,12.962787049788329,False
13880,Others-CCCPS202,2937,26.14749053,91.72799688,1193,car,low,2,0,17-11-2016,09:57:00,2016-11-17 09:57:00,0.0,1.0,1.7624787197820906,0.23911182981228912,12.391118298122892,2016-11-17,13.763267478073251,10.602031258213794,10.0,0.4061967994552264,13.391118298122892,False
